film_id,title,description,release_year,language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
748,Rugrats shakespeare,A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria,2006,1,4,0.99,109,16.99,PG-13,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
749,Rules human,A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House,2006,1,6,4.99,153,19.99,R,"deleted scenes,behind the scenes",2006-02-15 05:03:42
750,Run pacific,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,2006,1,3,0.99,145,25.99,R,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
751,Runaway tenenbaums,A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House,2006,1,6,0.99,181,17.99,NC-17,commentaries,2006-02-15 05:03:42
752,Runner madigan,A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback,2006,1,6,0.99,101,27.99,NC-17,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
753,Rush goodfellas,A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia,2006,1,3,0.99,48,20.99,PG,deleted scenes,2006-02-15 05:03:42
754,Rushmore mermaid,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,2006,1,6,2.99,150,17.99,PG-13,"trailers,commentaries,deleted scenes",2006-02-15 05:03:42
755,Sabrina midnight,A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert,2006,1,5,4.99,99,11.99,PG,"trailers,behind the scenes",2006-02-15 05:03:42
756,Saddle antitrust,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,2006,1,7,2.99,80,10.99,PG-13,"trailers,deleted scenes",2006-02-15 05:03:42
757,Sagebrush clueless,A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan,2006,1,4,2.99,106,28.99,G,trailers,2006-02-15 05:03:42
758,Saints bride,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,2006,1,5,2.99,125,11.99,G,deleted scenes,2006-02-15 05:03:42
759,Salute apollo,A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China,2006,1,4,2.99,73,29.99,R,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
760,Samurai lion,A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon,2006,1,5,2.99,110,21.99,G,commentaries,2006-02-15 05:03:42
761,Santa paris,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,1,7,2.99,154,23.99,PG,"commentaries,behind the scenes",2006-02-15 05:03:42
762,Sassy packer,A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse,2006,1,6,0.99,154,29.99,G,"deleted scenes,behind the scenes",2006-02-15 05:03:42
763,Satisfaction confidential,A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China,2006,1,3,4.99,75,26.99,G,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
764,Saturday lambs,A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon,2006,1,3,4.99,150,28.99,G,"commentaries,deleted scenes",2006-02-15 05:03:42
765,Saturn name,A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin,2006,1,7,4.99,182,18.99,R,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
766,Savannah town,A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico,2006,1,5,0.99,84,25.99,PG-13,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
767,Scalawag duck,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,2006,1,6,4.99,183,13.99,NC-17,"commentaries,behind the scenes",2006-02-15 05:03:42
768,Scarface bang,A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory,2006,1,3,4.99,102,11.99,PG-13,"commentaries,deleted scenes",2006-02-15 05:03:42
769,School jacket,A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse,2006,1,5,4.99,151,21.99,PG-13,trailers,2006-02-15 05:03:42
770,Scissorhands slums,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,1,5,2.99,147,13.99,G,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
771,Scorpion apollo,A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House,2006,1,3,4.99,137,23.99,NC-17,"commentaries,deleted scenes",2006-02-15 05:03:42
772,Sea virgin,A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat,2006,1,4,2.99,80,24.99,PG,deleted scenes,2006-02-15 05:03:42
773,Seabiscuit punk,A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention,2006,1,6,2.99,112,28.99,NC-17,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
774,Searchers wait,A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan,2006,1,3,2.99,182,22.99,NC-17,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
775,Seattle expecations,A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert,2006,1,4,4.99,110,18.99,PG-13,trailers,2006-02-15 05:03:42
776,Secret groundhog,A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans,2006,1,6,4.99,90,11.99,PG,"commentaries,deleted scenes",2006-02-15 05:03:42
777,Secretary rouge,A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory,2006,1,5,4.99,158,10.99,PG,"commentaries,behind the scenes",2006-02-15 05:03:42
778,Secrets paradise,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,2006,1,3,4.99,109,24.99,G,"trailers,commentaries",2006-02-15 05:03:42
779,Sense greek,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,1,4,4.99,54,23.99,R,"deleted scenes,behind the scenes",2006-02-15 05:03:42
780,Sensibility rear,A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory,2006,1,7,4.99,98,15.99,PG,behind the scenes,2006-02-15 05:03:42
781,Seven swarm,A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin,2006,1,4,4.99,127,15.99,R,deleted scenes,2006-02-15 05:03:42
782,Shakespeare saddle,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,2006,1,6,2.99,60,26.99,PG-13,"commentaries,behind the scenes",2006-02-15 05:03:42
783,Shane darkness,A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin,2006,1,5,2.99,93,22.99,PG,"commentaries,deleted scenes",2006-02-15 05:03:42
784,Shanghai tycoon,A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House,2006,1,7,2.99,47,20.99,PG,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
785,Shawshank bubble,A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park,2006,1,6,4.99,80,20.99,PG,"commentaries,deleted scenes",2006-02-15 05:03:42
786,Shepherd midsummer,A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon,2006,1,7,0.99,113,14.99,R,deleted scenes,2006-02-15 05:03:42
787,Shining roses,A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India,2006,1,4,0.99,125,12.99,G,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
788,Ship wonderland,A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback,2006,1,5,2.99,104,15.99,R,commentaries,2006-02-15 05:03:42
789,Shock cabin,A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans,2006,1,7,2.99,79,15.99,PG-13,"trailers,commentaries,behind the scenes",2006-02-15 05:03:42
790,Shootist superfly,A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin,2006,1,6,0.99,67,22.99,PG-13,trailers,2006-02-15 05:03:42
791,Show lord,A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan,2006,1,3,4.99,167,24.99,PG-13,deleted scenes,2006-02-15 05:03:42
792,Shrek license,A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat,2006,1,7,2.99,154,15.99,PG-13,commentaries,2006-02-15 05:03:42
793,Shrunk divine,A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon,2006,1,6,2.99,139,14.99,R,"trailers,deleted scenes,behind the scenes",2006-02-15 05:03:42
794,Side ark,A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies,2006,1,5,0.99,52,28.99,G,"deleted scenes,behind the scenes",2006-02-15 05:03:42
795,Siege madre,A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft,2006,1,7,0.99,111,23.99,R,"trailers,deleted scenes",2006-02-15 05:03:42
796,Sierra divide,A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California,2006,1,3,0.99,135,12.99,NC-17,"commentaries,deleted scenes",2006-02-15 05:03:42
797,Silence kane,A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon,2006,1,7,0.99,67,23.99,R,"trailers,deleted scenes,behind the scenes",2006-02-15 05:03:42
798,Silverado goldfinger,A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India,2006,1,4,4.99,74,11.99,PG,"trailers,commentaries",2006-02-15 05:03:42
799,Simon north,A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank,2006,1,3,0.99,51,26.99,NC-17,"trailers,commentaries",2006-02-15 05:03:42
800,Sinners atlantis,A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft,2006,1,7,2.99,126,19.99,PG-13,"trailers,commentaries,deleted scenes",2006-02-15 05:03:42
801,Sister freddy,A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia,2006,1,5,4.99,152,19.99,PG-13,"trailers,behind the scenes",2006-02-15 05:03:42
802,Sky miracle,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,2006,1,7,2.99,132,15.99,PG,"trailers,commentaries,deleted scenes",2006-02-15 05:03:42
803,Slacker liaisons,A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China,2006,1,7,4.99,179,29.99,R,"trailers,commentaries,behind the scenes",2006-02-15 05:03:42
804,Sleeping suspects,A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention,2006,1,7,4.99,129,13.99,PG-13,"trailers,commentaries",2006-02-15 05:03:42
805,Sleepless monsoon,A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia,2006,1,5,4.99,64,12.99,G,"trailers,deleted scenes,behind the scenes",2006-02-15 05:03:42
806,Sleepy japanese,A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback,2006,1,4,2.99,137,25.99,PG,"trailers,commentaries,deleted scenes",2006-02-15 05:03:42
807,Sleuth orient,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,2006,1,4,0.99,87,25.99,NC-17,"deleted scenes,behind the scenes",2006-02-15 05:03:42
808,Sling luke,A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park,2006,1,5,0.99,84,10.99,R,behind the scenes,2006-02-15 05:03:42
809,Slipper fidelity,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,2006,1,5,0.99,156,14.99,PG-13,"trailers,deleted scenes",2006-02-15 05:03:42
810,Slums duck,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,2006,1,5,0.99,147,21.99,PG,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
811,Smile earring,A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin,2006,1,4,2.99,60,29.99,G,"commentaries,behind the scenes",2006-02-15 05:03:42
812,Smoking barbarella,A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention,2006,1,7,0.99,50,13.99,PG-13,behind the scenes,2006-02-15 05:03:42
813,Smoochy control,A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China,2006,1,7,0.99,184,18.99,R,behind the scenes,2006-02-15 05:03:42
814,Snatch slipper,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,2006,1,6,4.99,110,15.99,PG,commentaries,2006-02-15 05:03:42
815,Snatchers montezuma,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,2006,1,4,2.99,74,14.99,PG-13,commentaries,2006-02-15 05:03:42
816,Snowman rollercoaster,A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse,2006,1,3,0.99,62,27.99,G,trailers,2006-02-15 05:03:42
817,Soldiers evolution,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,1,7,4.99,185,27.99,R,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
818,Something duck,A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station,2006,1,4,4.99,180,17.99,NC-17,"commentaries,behind the scenes",2006-02-15 05:03:42
819,Song hedwig,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,2006,1,3,0.99,165,29.99,PG-13,"trailers,deleted scenes",2006-02-15 05:03:42
820,Sons interview,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,2006,1,3,2.99,184,11.99,NC-17,"commentaries,behind the scenes",2006-02-15 05:03:42
821,Sorority queen,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,2006,1,6,0.99,184,17.99,NC-17,"trailers,deleted scenes",2006-02-15 05:03:42
822,Soup wisdom,A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention,2006,1,6,0.99,169,12.99,R,behind the scenes,2006-02-15 05:03:42
823,South wait,A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park,2006,1,4,2.99,143,21.99,R,"commentaries,behind the scenes",2006-02-15 05:03:42
824,Spartacus cheaper,A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse,2006,1,4,4.99,52,19.99,NC-17,"deleted scenes,behind the scenes",2006-02-15 05:03:42
825,Speakeasy date,A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse,2006,1,6,2.99,165,22.99,PG-13,"deleted scenes,behind the scenes",2006-02-15 05:03:42
826,Speed suit,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,2006,1,7,4.99,124,19.99,PG-13,"commentaries,behind the scenes",2006-02-15 05:03:42
827,Spice sorority,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,1,5,4.99,141,22.99,NC-17,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
828,Spiking element,A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery,2006,1,7,2.99,79,12.99,G,"trailers,deleted scenes,behind the scenes",2006-02-15 05:03:42
829,Spinal rocky,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,2006,1,7,2.99,138,12.99,PG-13,"commentaries,deleted scenes",2006-02-15 05:03:42
830,Spirit flintstones,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,1,7,0.99,149,23.99,R,"commentaries,deleted scenes",2006-02-15 05:03:42
831,Spirited casualties,A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory,2006,1,5,0.99,138,20.99,PG-13,"commentaries,behind the scenes",2006-02-15 05:03:42
832,Splash gump,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,5,0.99,175,16.99,PG,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
833,Splendor patton,A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin,2006,1,5,0.99,134,20.99,R,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
834,Spoilers hellfighters,A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico,2006,1,4,0.99,151,26.99,G,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
835,Spy mile,A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon,2006,1,6,2.99,112,13.99,PG-13,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
836,Squad fish,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,2006,1,3,2.99,136,14.99,PG,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
837,Stage world,A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat,2006,1,4,2.99,85,19.99,PG,"commentaries,behind the scenes",2006-02-15 05:03:42
838,Stagecoach armageddon,A Touching Display of a Pioneer And a Butler who must Chase a Car in California,2006,1,5,4.99,112,25.99,R,"trailers,deleted scenes",2006-02-15 05:03:42
839,Stallion sundance,A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia,2006,1,5,0.99,130,23.99,PG-13,"deleted scenes,behind the scenes",2006-02-15 05:03:42
840,Stampede disturbing,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,2006,1,5,0.99,75,26.99,R,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
841,Star operation,A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank,2006,1,5,2.99,181,9.99,PG,commentaries,2006-02-15 05:03:42
842,State wasteland,A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat,2006,1,4,2.99,113,13.99,NC-17,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
843,Steel santa,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,1,4,4.99,143,15.99,NC-17,"commentaries,deleted scenes",2006-02-15 05:03:42
844,Steers armageddon,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention,2006,1,6,4.99,140,16.99,PG,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
845,Stepmom dream,A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention,2006,1,7,4.99,48,9.99,NC-17,"deleted scenes,behind the scenes",2006-02-15 05:03:42
846,Sting personal,A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat,2006,1,3,4.99,93,9.99,NC-17,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
847,Stock glass,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China,2006,1,7,2.99,160,10.99,PG,commentaries,2006-02-15 05:03:42
848,Stone fire,A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia,2006,1,3,0.99,94,19.99,G,trailers,2006-02-15 05:03:42
849,Storm happiness,A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank,2006,1,6,0.99,57,28.99,NC-17,"trailers,commentaries,behind the scenes",2006-02-15 05:03:42
850,Story side,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,2006,1,7,0.99,163,27.99,R,"trailers,behind the scenes",2006-02-15 05:03:42
851,Straight hours,A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback,2006,1,3,0.99,151,19.99,R,"commentaries,behind the scenes",2006-02-15 05:03:42
852,Strangelove desire,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,2006,1,4,0.99,103,27.99,NC-17,"trailers,commentaries,deleted scenes",2006-02-15 05:03:42
853,Stranger strangers,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,2006,1,3,4.99,139,12.99,G,"commentaries,deleted scenes",2006-02-15 05:03:42
854,Strangers graffiti,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,2006,1,4,4.99,119,22.99,R,"trailers,behind the scenes",2006-02-15 05:03:42
855,Streak ridgemont,A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans,2006,1,7,0.99,132,28.99,PG-13,"trailers,behind the scenes",2006-02-15 05:03:42
856,Streetcar intentions,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,2006,1,5,4.99,73,11.99,R,commentaries,2006-02-15 05:03:42
857,Strictly scarface,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,2006,1,3,2.99,144,24.99,PG-13,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
858,Submarine bed,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia,2006,1,5,4.99,127,21.99,R,trailers,2006-02-15 05:03:42
859,Sugar wonka,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park,2006,1,3,4.99,114,20.99,PG,"trailers,commentaries,behind the scenes",2006-02-15 05:03:42
860,Suicides silence,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat,2006,1,4,4.99,93,13.99,G,deleted scenes,2006-02-15 05:03:42
861,Suit walls,A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia,2006,1,3,4.99,111,12.99,R,commentaries,2006-02-15 05:03:42
862,Summer scarface,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank,2006,1,5,0.99,53,25.99,G,"deleted scenes,behind the scenes",2006-02-15 05:03:42
863,Sun confessions,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park,2006,1,5,0.99,141,9.99,R,"trailers,behind the scenes",2006-02-15 05:03:42
864,Sundance invasion,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,2006,1,5,0.99,92,21.99,NC-17,"commentaries,behind the scenes",2006-02-15 05:03:42
865,Sunrise league,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,2006,1,3,4.99,135,19.99,PG-13,behind the scenes,2006-02-15 05:03:42
866,Sunset racer,A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California,2006,1,6,0.99,48,28.99,NC-17,"commentaries,behind the scenes",2006-02-15 05:03:42
867,Super wyoming,A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback,2006,1,5,4.99,58,10.99,PG,"trailers,commentaries,behind the scenes",2006-02-15 05:03:42
868,Superfly trip,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House,2006,1,5,0.99,114,27.99,PG,"commentaries,behind the scenes",2006-02-15 05:03:42
869,Suspects quills,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,2006,1,4,2.99,47,22.99,PG,trailers,2006-02-15 05:03:42
870,Swarm gold,A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention,2006,1,4,0.99,123,12.99,PG-13,"trailers,commentaries",2006-02-15 05:03:42
871,Sweden shining,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,1,6,4.99,176,19.99,PG,"deleted scenes,behind the scenes",2006-02-15 05:03:42
872,Sweet brotherhood,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon,2006,1,3,2.99,185,27.99,R,deleted scenes,2006-02-15 05:03:42
873,Sweethearts suspects,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,2006,1,3,0.99,108,13.99,G,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
874,Tadpole park,A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park,2006,1,6,2.99,155,13.99,PG,"trailers,commentaries",2006-02-15 05:03:42
875,Talented homicide,A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat,2006,1,6,0.99,173,9.99,PG,"commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
876,Tarzan videotape,A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert,2006,1,3,2.99,91,11.99,PG-13,trailers,2006-02-15 05:03:42
877,Taxi kick,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,2006,1,4,0.99,64,23.99,PG-13,"commentaries,deleted scenes",2006-02-15 05:03:42
878,Teen apollo,A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank,2006,1,3,4.99,74,25.99,G,"trailers,deleted scenes,behind the scenes",2006-02-15 05:03:42
879,Telegraph voyage,A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat,2006,1,3,4.99,148,20.99,PG,commentaries,2006-02-15 05:03:42
880,Telemark heartbreakers,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,2006,1,6,2.99,152,9.99,PG-13,"trailers,commentaries,deleted scenes,behind the scenes",2006-02-15 05:03:42
881,Temple attraction,A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia,2006,1,5,4.99,71,13.99,PG,"commentaries,deleted scenes",2006-02-15 05:03:42
882,Tenenbaums command,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico,2006,1,4,0.99,99,24.99,PG-13,"trailers,commentaries",2006-02-15 05:03:42
883,Tequila past,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,2006,1,6,4.99,53,17.99,PG,"commentaries,behind the scenes",2006-02-15 05:03:42
884,Terminator club,A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico,2006,1,5,4.99,88,11.99,R,"trailers,deleted scenes,behind the scenes",2006-02-15 05:03:42
885,Texas watch,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,2006,1,7,0.99,179,22.99,NC-17,trailers,2006-02-15 05:03:42
886,Theory mermaid,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,2006,1,5,0.99,184,9.99,PG-13,"deleted scenes,behind the scenes",2006-02-15 05:03:42
887,Thief pelican,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,5,4.99,135,28.99,PG-13,"deleted scenes,behind the scenes",2006-02-15 05:03:42
888,Thin sagebrush,A Emotional Drama of a Husband And a Lumberjack who must Build a Cat in Ancient India,2006,1,5,4.99,53,9.99,PG-13,behind the scenes,2006-02-15 05:03:42
